user_id,proficiency,language
46976,elementary,German
46977,native_or_bilingual,Turkish
46977,,English
46980,,English
46982,limited_working,English
46982,limited_working,German
46983,native_or_bilingual,Turkish
46983,professional_working,English
46985,professional_working,English
46986,professional_working,English
46986,elementary,Spanish
46986,native_or_bilingual,Turkish
46987,limited_working,English
46989,limited_working,English
46990,professional_working,English
46997,professional_working,Other
46998,,Turkish
46998,,English
46999,limited_working,English
47001,professional_working,English
47001,elementary,German
47003,professional_working,English
47005,full_professional,English
47005,elementary,Japanese
47005,native_or_bilingual,Turkish
47008,full_professional,English
47008,limited_working,Arabic
47011,native_or_bilingual,Turkish
47011,full_professional,English
47012,limited_working,English
47013,,English
47013,,Russian
47016,limited_working,English
47018,professional_working,English
47018,native_or_bilingual,Turkish
47018,limited_working,French
47026,,English
47027,native_or_bilingual,Arabic
47027,professional_working,English
47027,limited_working,Turkish
47029,native_or_bilingual,Turkish
47029,elementary,Russian
47032,limited_working,English
47033,,English
47035,professional_working,English
47035,full_professional,Turkish
47035,full_professional,Arabic
47037,professional_working,English
47037,elementary,German
47039,native_or_bilingual,Turkish
47039,limited_working,English
47039,elementary,German
47044,,English
47047,native_or_bilingual,Turkish
47047,native_or_bilingual,English
47047,limited_working,German
47047,limited_working,Italian
47047,elementary,Other
47048,,Turkish
47048,,English
47051,professional_working,English
47051,elementary,German
47051,native_or_bilingual,Turkish
47053,professional_working,English
47053,limited_working,German
47054,professional_working,English
47055,professional_working,English
47058,native_or_bilingual,Turkish
47058,full_professional,English
47060,limited_working,English
47060,native_or_bilingual,Turkish
47060,limited_working,German
47063,,English
47063,,German
47066,native_or_bilingual,Turkish
47066,professional_working,English
47066,elementary,Arabic
47067,professional_working,English
47067,elementary,German
47067,native_or_bilingual,Turkish
47068,professional_working,English
47069,,Turkish
47069,,English
47071,,English
47072,native_or_bilingual,Turkish
47072,professional_working,English
47074,native_or_bilingual,English
47079,professional_working,English
47079,native_or_bilingual,Turkish
47079,elementary,Russian
47079,elementary,Arabic
47080,native_or_bilingual,Turkish
47080,full_professional,English
47082,,Turkish
47082,,English
47086,professional_working,English
47086,native_or_bilingual,Turkish
47087,,English
47088,full_professional,Turkish
47088,full_professional,Persian
47088,native_or_bilingual,Azerbaijani
47088,limited_working,English
47089,professional_working,English
47089,native_or_bilingual,Turkish
47090,,English
47091,native_or_bilingual,Turkish
47091,professional_working,English
47091,professional_working,Russian
47091,full_professional,Azerbaijani
47092,native_or_bilingual,Turkish
47092,full_professional,English
47093,native_or_bilingual,Turkish
47093,professional_working,English
47094,,English
47095,native_or_bilingual,Turkish
47095,professional_working,English
47096,professional_working,English
47098,limited_working,English
47098,elementary,Other
47100,native_or_bilingual,Turkish
47100,professional_working,English
47102,native_or_bilingual,Turkish
47102,professional_working,English
47104,native_or_bilingual,Turkish
47104,professional_working,English
47104,full_professional,German
47108,,English
47109,professional_working,English
47110,limited_working,English
47110,native_or_bilingual,Turkish
47110,limited_working,German
47111,native_or_bilingual,Turkish
47111,professional_working,English
47115,professional_working,English
47115,elementary,German
47115,native_or_bilingual,Turkish
47117,native_or_bilingual,Turkish
47117,full_professional,English
47117,elementary,Dutch
47119,,English
47120,native_or_bilingual,Turkish
47120,full_professional,English
47120,elementary,Spanish
47121,native_or_bilingual,English
47121,native_or_bilingual,Turkish
47123,native_or_bilingual,Turkish
47123,full_professional,English
47123,limited_working,German
47124,,English
47125,,English
47126,full_professional,English
47126,professional_working,Turkish
47126,professional_working,Other
47126,professional_working,Other
47126,limited_working,Arabic
47126,native_or_bilingual,Other
47128,native_or_bilingual,Turkish
47128,native_or_bilingual,English
47129,professional_working,English
47130,professional_working,English
47131,professional_working,English
47132,,Arabic
47132,,English
47133,,Turkish
47133,,English
47135,professional_working,English
47136,native_or_bilingual,Turkish
47136,professional_working,English
47139,professional_working,English
47140,limited_working,English
47140,native_or_bilingual,Kürtçe
47140,native_or_bilingual,Turkish
47144,professional_working,English
47144,native_or_bilingual,Turkish
47147,native_or_bilingual,Turkish
47147,professional_working,English
47148,native_or_bilingual,Turkish
47148,full_professional,English
47152,professional_working,English
47152,native_or_bilingual,Turkish
47153,native_or_bilingual,Turkish
47153,professional_working,English
47154,native_or_bilingual,Turkish
47154,professional_working,English
47155,professional_working,English
47156,professional_working,English
47159,professional_working,English
47159,limited_working,German
47161,native_or_bilingual,Turkish
47161,professional_working,English
47162,,English
47162,,German
47163,professional_working,English
47163,native_or_bilingual,Turkish
47164,full_professional,English
47164,native_or_bilingual,Turkish
47164,limited_working,Other
47165,native_or_bilingual,English
47165,native_or_bilingual,Turkish
47165,limited_working,French
47166,native_or_bilingual,Turkish
47166,full_professional,English
47167,native_or_bilingual,English
47167,,Turkish
47168,,English
47169,professional_working,English
47169,native_or_bilingual,Turkish
47169,limited_working,French
47171,professional_working,English
47171,native_or_bilingual,Turkish
47172,,English
47175,,English
47178,native_or_bilingual,Turkish
47178,professional_working,English
47179,native_or_bilingual,Turkish
47179,professional_working,English
47187,professional_working,English
47187,native_or_bilingual,Turkish
47188,native_or_bilingual,Turkish
47188,full_professional,English
47193,full_professional,English
47193,limited_working,Arabic
47194,native_or_bilingual,Arabic
47194,professional_working,English
47194,limited_working,Turkish
47196,native_or_bilingual,Turkish
47196,elementary,English
47197,professional_working,English
47197,professional_working,Arabic
47197,native_or_bilingual,Turkish
47200,professional_working,English
47200,professional_working,Arabic
47200,native_or_bilingual,Turkish
47201,native_or_bilingual,Turkish
47201,elementary,English
47203,native_or_bilingual,English
47203,native_or_bilingual,Turkish
47203,limited_working,French
47204,professional_working,English
47205,professional_working,English
47205,native_or_bilingual,Turkish
47206,native_or_bilingual,Turkish
47206,professional_working,English
47207,professional_working,English
47207,native_or_bilingual,Turkish
47208,native_or_bilingual,Arabic
47208,professional_working,English
47208,limited_working,Turkish
47209,professional_working,English
47210,,English
47214,limited_working,English
47214,native_or_bilingual,Turkish
47215,limited_working,English
47218,full_professional,Turkish
47218,professional_working,English
47218,limited_working,Korean
47220,professional_working,English
47220,native_or_bilingual,Turkish
47225,full_professional,English
47225,professional_working,French
47225,native_or_bilingual,Turkish
47230,professional_working,English
